"CUSTOMER_BUSINESS_ID","CUSTOMER_NAME","ADDRESS_LINE_1","CITY","POSTAL_CODE","STATE","ADDRESS_LINE_2","COUNTRY","COUNTY","CUSTOMER_FULL_DETAIL","PHONE","POSTALCODE_EXTENSION","IDENTIFIER_TYPE","IDENTIFIER_VALUE","ENRICHED_INDICATOR","CONFIDENCE_SCORE","VERIFICATION_MESSAGE","VERIFICATION_STATUS_CODE","ADDRESS_ROLE","CREATED_TIMESTAMP","UPDATED_TIMESTAMP"
"CUS0000001440","uKratz Elementary School","4301 EDMUNDSON RD","SAINT LOUIS","63134-3909","US-MO","","US",,"uKratz Elementary School 4301 EDMUNDSON RD  SAINT LOUIS US-MO 63134-3909 US",,,"HMH Ref ID","IUQDN05XT54F","ERROR",0.9326465161,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001495","Camp Hill School District","2627 CHESTNUTS TREET","CAMP HILL","17011-4623","US-PA","","US",,"Camp Hill School District 2627 CHESTNUTS TREET  CAMP HILL US-PA 17011-4623 US",,,"NCES ID","GSF3YN72BHON","ERROR",0.9410333931,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000001517","William Appleby Elem School","23 ALBRO RD","MARATHON","13803-280M","US-NY","","US",,"William Appleby Elem School 23 ALBRO RD  MARATHON US-NY 13803-280M US",,,"SAP Customer Number","8B4JWPGZ5RKS","ERROR",0.9498911204,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000154A","Hvope School","295A CHEROKEE ST","MARIANNA","32446","US-FL","","US",,"Hvope School 295A CHEROKEE ST  MARIANNA US-FL 32446 US",,,"NWEA SFDC ID","DOZY2NR4GLGP","ERROR",0.8533712974,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":false,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000159F","FChurchill Junior High School","18 NORTON RD","E BRUNSWICK","08816-1704","US-NJ","","US",,"FChurchill Junior High School 18 NORTON RD  E BRUNSWICK US-NJ 08816-1704 US",,,"HMH SFDC ID","U595CEKOF92Y","ERROR",0.8111952456,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":false,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000162I","Eldorado Elementary Scool","1100 ALEXANDER ST","ELDORADO","62930-2328","US-IL","","US",,"Eldorado Elementary Scool 1100 ALEXANDER ST  ELDORADO US-IL 62930-2328 US",,,"SAP Customer Number","O5L28O5QF0N8","ERROR",0.9392867834,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":false,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000167N","Harlowton Public Library","13 CENfRAL AVE S","HARLOWTON","59036-5071","US-MT","","US",,"Harlowton Public Library 13 CENfRAL AVE S  HARLOWTON US-MT 59036-5071 US",,,"HMH Ref ID","JE7XQTY6M79F","ERROR",0.9364558055,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000168O","Cynthi Bellin","1404 WHITEHOUSE AVE","BUCKLEY","98321-8956","US-WA","","US",,"Cynthi Bellin 1404 WHITEHOUSE AVE  BUCKLEY US-WA 98321-8956 US",,,"AgileEd ID","0XGNKI5VRZ38","ERROR",0.9332969445,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":false,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000170Q","Ecole Saint Joseph","3 RUDE DU COLLEGE","LACOLLE","J0J 1J0","CA-QC","","CA",,"Ecole Saint Joseph 3 RUDE DU COLLEGE  LACOLLE CA-QC J0J 1J0 CA",,,"HMH SFDC ID","37KTLL8SN5YZ","ERROR",0.9175893917,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000459","Manchester Twp School District","120 ROUTE 539","WHITING","08759-1275","US-NJ","","US",,"Manchester Twp School District 120 ROUTE 539  WHITING US-NJ 08759-1275 US",,,"HMH ID","LAY64YFDS0DJ","VALID",0.9781656029,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000000775","Lsia Language Center Gjirokaster","VILA PAPAVANGJELI","GJIROKSTER","",,"","AL",,"Lsia Language Center Gjirokaster VILA PAPAVANGJELI  GJIROKSTER   AL",,,"HMH ID","6EEAMYFP9S8G","VALID",0.9928318125,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000099R","ColegioNuevo Continente","CALLE NICOLAS SAN JUAN # 1147","BENITO JUAREZ","03100",,"","MX",,"ColegioNuevo Continente CALLE NICOLAS SAN JUAN # 1147  BENITO JUAREZ  03100 MX",,,"NWEA SFDC ID","23GGODLUGHT7","VALID",0.9654726997,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000121D","Rudy Gelnett Memorial Library","1 N HIGH ST STE 1","SELINSbROVE","17870-1548","US-PA","","US",,"Rudy Gelnett Memorial Library 1 N HIGH ST STE 1  SELINSbROVE US-PA 17870-1548 US",,,"NWEA SFDC ID","GL2MCXN2ELAL","VALID",0.9635909939,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000129L","Inglewood Heights Jr Pub Sch","45 DEMPSTER ST","SCARBOROUGH","M1T 2T6","CA-ON","","CA",,"Inglewood Heights Jr Pub Sch 45 DEMPSTER ST  SCARBOROUGH CA-ON M1T 2T6 CA",,,"HMH SFDC ID","0M6HZ72KXSJZ","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000129L","Inglewood Hights Jr Pub Sch","45 DEMPSTER ST","SCARBOROUGH","M1T 2T6","CA-ON","","CA",,"Inglewood Hights Jr Pub Sch 45 DEMPSTER ST  SCARBOROUGH CA-ON M1T 2T6 CA",,,"HMH ID","ZWKHE9I0HN3F","VALID",0.9711391601,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":false,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000129L","Inglewood Heights Jr Pub Sch","45 DEMPSTER ST","SCARBOROUGH","M1T 2T6","CA-ON","","CA",,"Inglewood Heights Jr Pub Sch 45 DEMPSTER ST  SCARBOROUGH CA-ON M1T 2T6 CA",,,"HMH SFDC ID","P18A4JVK8C4N","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000130M","East Capital High School","6330 CAPITOL DR","WHEELING","60090-6483","US-IL","","US",,"East Capital High School 6330 CAPITOL DR  WHEELING US-IL 60090-6483 US",,,"SAP Customer Number","B1761M3J1HA0","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000130M","East Capital High School","6330 CAPITOL DR","WHEELING","60090-6483","US-IL","","US",,"East Capital High School 6330 CAPITOL DR  WHEELING US-IL 60090-6483 US",,,"HMH ID","52713T87K9TP","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000130M","East Capital High School","6330 CAPITOL DR","WHEELING","60090-6483","US-IL","","US",,"East Capital High School 6330 CAPITOL DR  WHEELING US-IL 60090-6483 US",,,"HMH Ref ID","1J8Q9I6KYJ91","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000130M","East Capital High School","6330 CAPITOL DR","WHEELING","60090-6483","US-IL","","US",,"East Capital High School 6330 CAPITOL DR  WHEELING US-IL 60090-6483 US",,,"SAP Customer Number","UBJJJX1ALX44","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000130M","East Capital High School","6330 CAPITOL DR","WHEELING","60090-6483","US-IL","","US",,"East Capital High School 6330 CAPITOL DR  WHEELING US-IL 60090-6483 US",,,"HMH ID","AABMWUOUC6T8","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000130M","East Capital High School","6330 CAPITOL DR","WHEELING","60090-6483","US-IL","","US",,"East Capital High School 6330 CAPITOL DR  WHEELING US-IL 60090-6483 US",,,"NCES ID","J2JRIG5XIXGS","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000131N","Edison High School","21400 MAGNOLIA ST","HUNTINTGN BCH","92646-6306","US-CA","","US",,"Edison High School 21400 MAGNOLIA ST  HUNTINTGN BCH US-CA 92646-6306 US",,,"AgileEd ID","9CC7ISUTP04S","VALID",0.9615841455,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000131N","Edison High School","21400 MAGNOLIA ST","HUNTINGTN HBCH","92646-6306","US-CA","","US",,"Edison High School 21400 MAGNOLIA ST  HUNTINGTN HBCH US-CA 92646-6306 US",,,"HMH Ref ID","PJ4KII1NQ0EI","VALID",0.9632141279,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000131N","Edison High School","21w00 MAGNOLIA ST","HUNTINGTN BCH","92646-6306","US-CA","","US",,"Edison High School 21w00 MAGNOLIA ST  HUNTINGTN BCH US-CA 92646-6306 US",,,"HMH Ref ID","S6XVQPU3ET1O","VALID",0.9783928991,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000132O","Fairview Elementary School","225 MAIN ST","FAIRVIEW","97024-3704","US-OR","","US",,"Fairview Elementary School 225 MAIN ST  FAIRVIEW US-OR 97024-3704 US",,,"HMH SFDC ID","D54AGCSTNPEZ","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000132O","Fairview Elementary School","225 MAIN ST","FAIRVIEW","97024-3704","US-OR","","US",,"Fairview Elementary School 225 MAIN ST  FAIRVIEW US-OR 97024-3704 US",,,"HMH SFDC ID","KM3MVDZC786W","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000132O","Fairview Elementary School","225 MAIN ST","FAIRVIEW","97024-3704","US-OR","","US",,"Fairview Elementary School 225 MAIN ST  FAIRVIEW US-OR 97024-3704 US",,,"AgileEd ID","P1Z00V3SFAVY","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000133P","Richland Library Southeast","7421 GARNERS FERRY RD","COLUMBIA","29209-2602","US-SC","","US",,"Richland Library Southeast 7421 GARNERS FERRY RD  COLUMBIA US-SC 29209-2602 US",,,"HMH ID","SUWDKEJP5K79","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000133P","Richland Library Southeast","7423 GARNERS FERRY RD","COLUMBIA","29209-260U","US-SC","","US",,"Richland Library Southeast 7423 GARNERS FERRY RD  COLUMBIA US-SC 29209-260U US",,,"SAP Customer Number","7Z7E5RDEKY82","VALID",0.9798307557,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000133P","Richland Library Southeast","7421 GARNERS FERRY RD","COLUMBIA","29209-2602","US-SC","","US",,"Richland Library Southeast 7421 GARNERS FERRY RD  COLUMBIA US-SC 29209-2602 US",,,"SAP Customer Number","FMQ0YCY6BDZS","VALID",0.9999992304,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000134Q","Poinciana Elementary School","2825 AIRPORT RD N","NAPLES","34105-3099","US-FL","","US",,"Poinciana Elementary School 2825 AIRPORT RD N  NAPLES US-FL 34105-3099 US",,,"SAP Customer Number","QRGREWDS0HPR","VALID",0.9999993316,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000134Q","Poinciana Elementary School","2824 AIRPORT RD N","NAPLES","34105-309H","US-FL","","US",,"Poinciana Elementary School 2824 AIRPORT RD N  NAPLES US-FL 34105-309H US",,,"HMH Ref ID","NVWRXGKIKR2O","VALID",0.9906777121,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000134Q","Poinciana Elementary School","2825 AIRPORT RD N","NAPLES","34105-3099","US-FL","","US",,"Poinciana Elementary School 2825 AIRPORT RD N  NAPLES US-FL 34105-3099 US",,,"HMH Ref ID","RDE51K8LXEQL","VALID",0.9999993316,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000134Q","Poinciana Elementary School","2827 AIRPORT RD N","NAPLES","34105-3099","US-FL","","US",,"Poinciana Elementary School 2827 AIRPORT RD N  NAPLES US-FL 34105-3099 US",,,"AgileEd ID","545VYBJH4OUL","VALID",0.9993853821,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000134Q","Poinciana Elementary School","2825 AIRPORT RD N","NAPLES","34105-3099","US-FL","","US",,"Poinciana Elementary School 2825 AIRPORT RD N  NAPLES US-FL 34105-3099 US",,,"SAP Customer Number","O3PJBRHWBQH5","VALID",0.9999993316,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000134Q","Poinciana Elementary School","2825 AIRPORT RD N","NAPLES","34105-3099","US-FL","","US",,"Poinciana Elementary School 2825 AIRPORT RD N  NAPLES US-FL 34105-3099 US",,,"NCES ID","2D8VET8AN2LM","VALID",0.9999993316,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000134Q","Poinciana Elementary School","2825 AIRPORT RD N","NAPLES","34105-3099","US-FL","","US",,"Poinciana Elementary School 2825 AIRPORT RD N  NAPLES US-FL 34105-3099 US",,,"NWEA SFDC ID","XSNHFT4I26LH","VALID",0.9999993316,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000135R","Escola Bilinguec Semear","AVENIDA ALVIN BAUER, 540","BALNEARIO CAMBORIU","88330-643",,"","BR",,"Escola Bilinguec Semear AVENIDA ALVIN BAUER, 540  BALNEARIO CAMBORIU  88330-643 BR",,,"NCES ID","KAWYB03NO355","VALID",0.9970277707,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
