"X","Y","OBJECTID","NCESID","NAME","ADDRESS","CITY","STATE","ZIP","ZIP4","TELEPHONE","TYPE","STATUS","POPULATION","COUNTY","COUNTYFIPS","COUNTRY","LATITUDE","LONGITUDE","NAICS_CODE","NAICS_DESC","SOURCE","SOURCEDATE","VAL_METHOD","VAL_DATE","WEBSITE","LEVEL_","ENROLLMENT","ST_GRADE","END_GRADE","DISTRICTID","FT_TEACHER","SHELTER_ID","CUSTOMER_FULL_DATA","CUSTOMER_FULL_DETAIL"
-80.102657285999953,40.378913980000050,2134,420570006706,"CHARTIERS VALLEY HS","50 THOMS RUN RD","BRIDGEVILLE","PA",15017,"NOT AVAILABLE","(412) 429-2273",1,1,1164,"ALLEGHENY",42003,"USA",40.3789139800001,-80.1026572860000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=420570006706","2010-01-29 00:00:00.000","IMAGERY","2010-05-07 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=420570006706","3",1086,"09","12",4205700,78,"10793328","CHARTIERS VALLEY HS 50 THOMS RUN RD BRIDGEVILLE PA 15017.00000","CHARTIERS VALLEY HS 50 THOMS RUN RD BRIDGEVILLE PA 15017.00000"
-75.429031671999951,40.588474411000043,2135,422073006864,"HARRY S TRUMAN EL SCH","1400 GASKILL AVE","ALLENTOWN","PA",18103,"NOT AVAILABLE","(610) 791-2800",1,1,410,"LEHIGH",42077,"USA",40.5884744110001,-75.4290316720000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422073006864","2009-12-10 00:00:00.000","IMAGERY/OTHER","2016-09-08 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422073006864","1",384,"KG","05",4220730,26,"NOT AVAILABLE","HARRY S TRUMAN EL SCH 1400 GASKILL AVE ALLENTOWN PA 18103.00000","HARRY S TRUMAN EL SCH 1400 GASKILL AVE ALLENTOWN PA 18103.00000"
-75.385765628999920,40.074362884000031,2136,422448003391,"ROBERTS EL SCH","889 CROTON ROAD","WAYNE","PA",19087,"NOT AVAILABLE","(610) 205-3752",1,1,386,"MONTGOMERY",42091,"USA",40.0743628840000,-75.3857656289999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422448003391","2009-12-10 00:00:00.000","IMAGERY/OTHER","2016-09-12 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422448003391","1",361,"KG","04",4224480,25,"NOT AVAILABLE","ROBERTS EL SCH 889 CROTON ROAD WAYNE PA 19087.00000","ROBERTS EL SCH 889 CROTON ROAD WAYNE PA 19087.00000"
-88.275208661999955,35.635359499000060,2137,470180000605,"PIN OAK ELEMENTARY","19925 HWY 412 EAST","LEXINGTON","TN",38351,"NOT AVAILABLE","(731) 968-7341",1,1,424,"HENDERSON",47077,"USA",35.6353594990001,-88.2752086620000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=470180000605","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-09-19 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=470180000605","1",400,"PK","08",4701800,24,"10780150","PIN OAK ELEMENTARY 19925 HWY 412 EAST LEXINGTON TN 38351.00000","PIN OAK ELEMENTARY 19925 HWY 412 EAST LEXINGTON TN 38351.00000"
-97.996424363999949,26.174987947000030,2138,480021111427,"IDEA QUEST ACADEMY","14001 N ROOTH RD","EDINBURG","TX",78541,"NOT AVAILABLE","(956) 287-1003",1,1,718,"HIDALGO",48215,"USA",26.1749879470000,-97.9964243639999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=480021111427","2010-01-29 00:00:00.000","IMAGERY","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=480021111427","1",692,"KG","05",4800211,26,"NOT AVAILABLE","IDEA QUEST ACADEMY 14001 N ROOTH RD EDINBURG TX 78541.00000","IDEA QUEST ACADEMY 14001 N ROOTH RD EDINBURG TX 78541.00000"
-97.760888147999990,30.278332077000066,2139,480894000332,"MATHEWS EL","906 W LYNN ST","AUSTIN","TX",78703,"4799","(512) 414-4406",1,1,438,"TRAVIS",48453,"USA",30.2783320770001,-97.7608881480000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=480894000332","2010-01-29 00:00:00.000","IMAGERY","2010-03-10 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=480894000332","1",410,"PK","06",4808940,28,"NOT AVAILABLE","MATHEWS EL 906 W LYNN ST AUSTIN TX 78703.00000","MATHEWS EL 906 W LYNN ST AUSTIN TX 78703.00000"
-97.276018458999943,29.090133769000019,2140,481596001164,"CUERO H S","920 E BROADWAY","CUERO","TX",77954,"2132","(361) 275-1900",1,1,702,"DEWITT",48123,"USA",29.0901337690000,-97.2760184589999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=481596001164","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-09-26 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=481596001164","3",650,"09","12",4815960,52,"NOT AVAILABLE","CUERO H S 920 E BROADWAY CUERO TX 77954.00000","CUERO H S 920 E BROADWAY CUERO TX 77954.00000"
-106.482865625999978,31.756749035000034,2141,481830006945,"TELLES ACADEMY","320 S CAMPBELL ST","EL PASO","TX",79901,"0100","(915) 496-4600",4,1,88,"EL PASO",48141,"USA",31.7567490350000,-106.4828656260000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=481830006945","2010-01-29 00:00:00.000","IMAGERY","2010-04-15 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=481830006945","3",72,"09","12",4818300,16,"NOT AVAILABLE","TELLES ACADEMY 320 S CAMPBELL ST EL PASO TX 79901.00000","TELLES ACADEMY 320 S CAMPBELL ST EL PASO TX 79901.00000"
-97.126285125999971,32.886344822000069,2142,482166006266,"TAYLOR EL","5300 POOL RD","COLLEYVILLE","TX",76034,"5090","(817) 305-4870",1,1,481,"TARRANT",48439,"USA",32.8863448220001,-97.1262851260000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482166006266","2009-12-10 00:00:00.000","IMAGERY/OTHER","2016-10-19 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482166006266","1",450,"PK","05",4821660,31,"NOT AVAILABLE","TAYLOR EL 5300 POOL RD COLLEYVILLE TX 76034.00000","TAYLOR EL 5300 POOL RD COLLEYVILLE TX 76034.00000"
-96.894773397999984,31.311529644000061,2143,482913009552,"FEC AEP","217 KENDRICK  ST","MARLIN","TX",76661,"NOT AVAILABLE","(254) 803-2152",4,2,-999,"FALLS",48145,"USA",31.3115296440001,-96.8947733980000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482913009552","2010-01-29 00:00:00.000","IMAGERY/OTHER","2010-08-16 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482913009552","N",-1,"06","12",4829130,-1,"NOT AVAILABLE","FEC AEP 217 KENDRICK  ST MARLIN TX 76661.00000","FEC AEP 217 KENDRICK  ST MARLIN TX 76661.00000"
-96.640345267999976,32.835094365000025,2144,483039003418,"SHANDS EL","4836 SHANDS DR","MESQUITE","TX",75150,"1152","(972) 290-4020",1,1,954,"DALLAS",48113,"USA",32.8350943650000,-96.6403452680000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483039003418","2010-01-29 00:00:00.000","IMAGERY","2010-03-26 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483039003418","1",898,"KG","06",4830390,56,"NOT AVAILABLE","SHANDS EL 4836 SHANDS DR MESQUITE TX 75150.00000","SHANDS EL 4836 SHANDS DR MESQUITE TX 75150.00000"
-96.744874889999949,33.065348722000060,2145,483510005573,"SCHIMELPFENIG MIDDLE","2400 MAUMELLE DR","PLANO","TX",75023,"1410","(469) 752-6400",1,1,1010,"COLLIN",48085,"USA",33.0653487220001,-96.7448748899999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483510005573","2009-12-10 00:00:00.000","IMAGERY/OTHER","2016-09-26 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483510005573","2",957,"06","08",4835100,53,"NOT AVAILABLE","SCHIMELPFENIG MIDDLE 2400 MAUMELLE DR PLANO TX 75023.00000","SCHIMELPFENIG MIDDLE 2400 MAUMELLE DR PLANO TX 75023.00000"
-79.471545098999968,37.163760100000040,2146,510036000149,"HUDDLESTON ELEM","1027 HUDDLESTON DRIVE","HUDDLESTON","VA",24104,"NOT AVAILABLE","(540) 297-5144",1,1,178,"BEDFORD",51019,"USA",37.1637601000000,-79.4715450990000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510036000149","2009-10-13 00:00:00.000","IMAGERY/OTHER","2010-07-07 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510036000149","1",168,"PK","05",5100360,10,"NOT AVAILABLE","HUDDLESTON ELEM 1027 HUDDLESTON DRIVE HUDDLESTON VA 24104.00000","HUDDLESTON ELEM 1027 HUDDLESTON DRIVE HUDDLESTON VA 24104.00000"
-77.446886909999975,37.596353700000066,2147,510324001374,"HENDERSON MIDDLE","4319 OLD BROOK RD","RICHMOND","VA",23227,"3896","(804) 780-8288",1,1,534,"RICHMOND",51760,"USA",37.5963537000001,-77.4468869100000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510324001374","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-10-27 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510324001374","2",495,"06","08",5103240,39,"NOT AVAILABLE","HENDERSON MIDDLE 4319 OLD BROOK RD RICHMOND VA 23227.00000","HENDERSON MIDDLE 4319 OLD BROOK RD RICHMOND VA 23227.00000"
-122.143791000000000,48.029888032000031,2148,530486000740,"SUNNYSIDE ELEMENTARY","3707 SUNNYSIDE BLVD","MARYSVILLE","WA",98270,"9544","(360) 653-0645",1,1,523,"SNOHOMISH",53061,"USA",48.0298880320000,-122.1437910000000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530486000740","2009-12-10 00:00:00.000","IMAGERY/OTHER","2010-08-13 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530486000740","1",496,"KG","05",5304860,27,"10795226","SUNNYSIDE ELEMENTARY 3707 SUNNYSIDE BLVD MARYSVILLE WA 98270.00000","SUNNYSIDE ELEMENTARY 3707 SUNNYSIDE BLVD MARYSVILLE WA 98270.00000"
-90.863061481999978,44.293803060000080,2149,550126000174,"BLACK RIVER FALLS MIDDLE","1202 PIERCE ST","BLACK RIVER FALLS","WI",54615,"1559","(715) 284-5315",1,1,405,"JACKSON",55053,"USA",44.2938030600001,-90.8630614820000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=550126000174","2009-10-13 00:00:00.000","IMAGERY/OTHER","2010-08-19 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=550126000174","2",405,"06","08",5501260,-1,"NOT AVAILABLE","BLACK RIVER FALLS MIDDLE 1202 PIERCE ST BLACK RIVER FALLS WI 54615.00000","BLACK RIVER FALLS MIDDLE 1202 PIERCE ST BLACK RIVER FALLS WI 54615.00000"
-87.824758924999969,43.842822649000013,2150,550666000723,"NORTHVIEW ELEMENTARY","902 TYLER RD","HOWARDS GROVE","WI",53083,"1099","(920) 565-4457",1,1,314,"SHEBOYGAN",55117,"USA",43.8428226490000,-87.8247589250000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=550666000723","2009-10-13 00:00:00.000","IMAGERY/OTHER","2010-08-25 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=550666000723","1",314,"PK","04",5506660,-1,"10789139","NORTHVIEW ELEMENTARY 902 TYLER RD HOWARDS GROVE WI 53083.00000","NORTHVIEW ELEMENTARY 902 TYLER RD HOWARDS GROVE WI 53083.00000"
-88.907957019999969,43.086351788000059,2151,550771000889,"LAKE MILLS ELEMENTARY","155 E PINE ST","LAKE MILLS","WI",53551,"NOT AVAILABLE","(920) 648-2338",1,1,636,"JEFFERSON",55055,"USA",43.0863517880001,-88.9079570200000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=550771000889","2009-10-13 00:00:00.000","IMAGERY/OTHER","2010-08-26 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=550771000889","1",636,"PK","04",5507710,-1,"10799248","LAKE MILLS ELEMENTARY 155 E PINE ST LAKE MILLS WI 53551.00000","LAKE MILLS ELEMENTARY 155 E PINE ST LAKE MILLS WI 53551.00000"
-89.652921247999984,44.963437499000058,2152,551590002747,"ENRICH EXCEL ACHIEVE LEARNING ACADEMY","2607 N 18TH ST","WAUSAU","WI",54403,"NOT AVAILABLE","(715) 261-2490",4,1,80,"MARATHON",55073,"USA",44.9634374990001,-89.6529212480000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=551590002747","2010-01-29 00:00:00.000","GEOCODE","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=551590002747","4",80,"06","12",5515900,-1,"NOT AVAILABLE","ENRICH EXCEL ACHIEVE LEARNING ACADEMY 2607 N 18TH ST WAUSAU WI 54403.00000","ENRICH EXCEL ACHIEVE LEARNING ACADEMY 2607 N 18TH ST WAUSAU WI 54403.00000"
-108.433701437999943,44.451041196000070,2153,560142000478,"BURLINGTON HIGH SCHOOL","109 SCHOOL AVE","BURLINGTON","WY",82411,"0009","(307) 762-3334",1,1,249,"BIG HORN",56003,"USA",44.4510411960001,-108.4337014380000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560142000478","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-11-01 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560142000478","3",239,"09","12",5601420,10,"NOT AVAILABLE","BURLINGTON HIGH SCHOOL 109 SCHOOL AVE BURLINGTON WY 82411.00000","BURLINGTON HIGH SCHOOL 109 SCHOOL AVE BURLINGTON WY 82411.00000"
-66.119366464999985,18.256848874000053,2154,720003000216,"LUIS T BALINAS","CARR. 174 KM 21 HM 5 BO MULA","AGUAS BUENAS","PR",703,"NOT AVAILABLE","(787) 732-8191",1,1,311,"AGUAS BUENAS",72007,"PRI",18.2568488740001,-66.1193664650000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000216","2010-01-29 00:00:00.000","IMAGERY","2010-09-16 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000216","1",289,"KG","06",7200030,22,"10809288","LUIS T BALINAS CARR. 174 KM 21 HM 5 BO MULA AGUAS BUENAS PR 703.00000","LUIS T BALINAS CARR. 174 KM 21 HM 5 BO MULA AGUAS BUENAS PR 703.00000"
-66.165594651999982,18.339120942000019,2155,720003000453,"NUEVA ESCUELA SU DE BAYAMON","CARR 167 RAMAL 816 KM 6 BO NUE","BAYAMON","PR",956,"NOT AVAILABLE","(787) 730-5613",1,1,283,"BAYAMÓN",72021,"PRI",18.3391209420000,-66.1655946520000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000453","2010-01-29 00:00:00.000","UNVERIFIED","2010-09-20 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003000453","4",263,"KG","09",7200030,20,"NOT AVAILABLE","NUEVA ESCUELA SU DE BAYAMON CARR 167 RAMAL 816 KM 6 BO NUE BAYAMON PR 956.00000","NUEVA ESCUELA SU DE BAYAMON CARR 167 RAMAL 816 KM 6 BO NUE BAYAMON PR 956.00000"
-66.213872103999961,18.408322614000031,2156,720003001235,"ERNESTO JUAN FONFRIAS RIVERA","CARR 2 KM 17 HM 7 SECCION MACU","TOA BAJA","PR",949,"NOT AVAILABLE","(787) 780-1750",1,1,175,"TOA BAJA",72137,"PRI",18.4083226140000,-66.2138721040000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001235","2010-01-29 00:00:00.000","IMAGERY/OTHER","2010-09-17 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001235","1",159,"KG","06",7200030,16,"NOT AVAILABLE","ERNESTO JUAN FONFRIAS RIVERA CARR 2 KM 17 HM 7 SECCION MACU TOA BAJA PR 949.00000","ERNESTO JUAN FONFRIAS RIVERA CARR 2 KM 17 HM 7 SECCION MACU TOA BAJA PR 949.00000"
-92.404999737999958,34.865282916000062,2157,50005900603,"ACADEMICS PLUS CHARTER SCHOOL","900 EDGEWOOD DR","MAUMELLE","AR",72113,"NOT AVAILABLE","NOT AVAILABLE",1,1,467,"PULASKI",5119,"USA",34.8652829160001,-92.4049997380000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=050005900603","2010-01-29 00:00:00.000","IMAGERY","2010-05-20 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=050005900603","1",441,"KG","05",500059,26,"NOT AVAILABLE","ACADEMICS PLUS CHARTER SCHOOL 900 EDGEWOOD DR MAUMELLE AR 72113.00000","ACADEMICS PLUS CHARTER SCHOOL 900 EDGEWOOD DR MAUMELLE AR 72113.00000"
-122.657498657999952,38.231265884000031,2158,63023012877,"SIXTH GRADE CHARTER ACADEMY AT PETALUMA JR. HIGH","700 BANTAM WAY","PETALUMA","CA",94952,"1709","NOT AVAILABLE",1,1,63,"SONOMA",6097,"USA",38.2312658840000,-122.6574986580000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063023012877","2014-02-04 00:00:00.000","IMAGERY","2014-05-16 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063023012877","2",61,"06","06",630230,2,"NOT AVAILABLE","SIXTH GRADE CHARTER ACADEMY AT PETALUMA JR. HIGH 700 BANTAM WAY PETALUMA CA 94952.00000","SIXTH GRADE CHARTER ACADEMY AT PETALUMA JR. HIGH 700 BANTAM WAY PETALUMA CA 94952.00000"
-117.206615074999959,32.852934723000025,2159,63432005554,"STANDLEY MIDDLE","6298 RADCLIFFE DR.","SAN DIEGO","CA",92122,"3330","NOT AVAILABLE",1,1,1113,"SAN DIEGO",6073,"USA",32.8529347230000,-117.2066150750000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005554","2009-12-10 00:00:00.000","IMAGERY","2011-10-21 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005554","2",1072,"06","08",634320,41,"10797416","STANDLEY MIDDLE 6298 RADCLIFFE DR. SAN DIEGO CA 92122.00000","STANDLEY MIDDLE 6298 RADCLIFFE DR. SAN DIEGO CA 92122.00000"
-104.921577480999986,39.821140869000033,2160,80002001876,"COMMUNITY LEADERSHIP ACADEMY","6880 HOLLY STREET","COMMERCE CITY","CO",80022,"2536","NOT AVAILABLE",1,1,579,"ADAMS",8001,"USA",39.8211408690000,-104.9215774810000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=080002001876","2014-02-04 00:00:00.000","IMAGERY/OTHER","2014-05-19 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=080002001876","1",554,"PK","05",800020,25,"NOT AVAILABLE","COMMUNITY LEADERSHIP ACADEMY 6880 HOLLY STREET COMMERCE CITY CO 80022.00000","COMMUNITY LEADERSHIP ACADEMY 6880 HOLLY STREET COMMERCE CITY CO 80022.00000"
-80.390420086999939,25.599553481000040,2161,120039002148,"ROBERT MORGAN EDUCATIONAL CENTER AND TECHNICAL COLLEGE","18180 SW 122ND AVE","MIAMI","FL",33177,"2407","(305) 253-9920",3,1,33,"MIAMI-DADE",12086,"USA",25.5995534810000,-80.3904200869999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120039002148","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-03-11 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120039002148","3",0,"09","12",1200390,33,"10793513","ROBERT MORGAN EDUCATIONAL CENTER AND TECHNICAL COLLEGE 18180 SW 122ND AVE MIAMI FL 33177.00000","ROBERT MORGAN EDUCATIONAL CENTER AND TECHNICAL COLLEGE 18180 SW 122ND AVE MIAMI FL 33177.00000"
-81.361484124999947,28.298862000000000,2162,120147005802,"OSCEOLA VIRTUAL FRANCHISE (SECONDARY)","1200 VERMONT AVE","ST CLOUD","FL",34769,"NOT AVAILABLE","(407) 870-4847",1,1,4,"OSCEOLA",12097,"USA",28.2988620000000,-81.3614841249999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120147005802","2010-01-29 00:00:00.000","IMAGERY","2010-05-25 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120147005802","4",4,"06","12",1201470,-1,"NOT AVAILABLE","OSCEOLA VIRTUAL FRANCHISE (SECONDARY) 1200 VERMONT AVE ST CLOUD FL 34769.00000","OSCEOLA VIRTUAL FRANCHISE (SECONDARY) 1200 VERMONT AVE ST CLOUD FL 34769.00000"
-84.361986894000000,33.670795642000037,2163,130012003551,"SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DESIGN","800 HUTCHENS RD SE","ATLANTA","GA",30354,"NOT AVAILABLE","(404) 362-5057",1,1,328,"FULTON",13121,"USA",33.6707956420000,-84.3619868940000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=130012003551","2010-01-29 00:00:00.000","IMAGERY","2010-05-25 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=130012003551","3",302,"09","12",1300120,26,"10811003","SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DESIGN 800 HUTCHENS RD SE ATLANTA GA 30354.00000","SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DESIGN 800 HUTCHENS RD SE ATLANTA GA 30354.00000"
-83.853410885999949,34.263496258000032,2164,130261001166,"LYMAN HALL ELEMENTARY SCHOOL","2150 MEMORIAL PARK DR","GAINESVILLE","GA",30504,"NOT AVAILABLE","(770) 534-7044",1,1,932,"HALL",13139,"USA",34.2634962580000,-83.8534108859999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=130261001166","2009-12-10 00:00:00.000","IMAGERY/OTHER","2016-03-21 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=130261001166","1",874,"PK","05",1302610,58,"NOT AVAILABLE","LYMAN HALL ELEMENTARY SCHOOL 2150 MEMORIAL PARK DR GAINESVILLE GA 30504.00000","LYMAN HALL ELEMENTARY SCHOOL 2150 MEMORIAL PARK DR GAINESVILLE GA 30504.00000"
-88.894531320999988,42.365637598000028,2165,170579000257,"CALEDONIA ELEM SCHOOL","2311 RANDOLPH ST","CALEDONIA","IL",61011,"9321","(815) 765-2081",1,1,445,"BOONE",17007,"USA",42.3656375980000,-88.8945313210000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=170579000257","2009-12-10 00:00:00.000","IMAGERY/OTHER","2010-08-26 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=170579000257","1",419,"KG","05",1705790,26,"NOT AVAILABLE","CALEDONIA ELEM SCHOOL 2311 RANDOLPH ST CALEDONIA IL 61011.00000","CALEDONIA ELEM SCHOOL 2311 RANDOLPH ST CALEDONIA IL 61011.00000"
-86.088404125999944,39.480069823000058,2166,180369001030,"CREEKSIDE ELEMENTARY SCH","700 E SR 44","FRANKLIN","IN",46131,"NOT AVAILABLE","(317) 346-8800",1,1,607,"JOHNSON",18081,"USA",39.4800698230001,-86.0884041259999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=180369001030","2009-10-13 00:00:00.000","IMAGERY/OTHER","2010-08-02 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=180369001030","1",581,"KG","04",1803690,26,"NOT AVAILABLE","CREEKSIDE ELEMENTARY SCH 700 E SR 44 FRANKLIN IN 46131.00000","CREEKSIDE ELEMENTARY SCH 700 E SR 44 FRANKLIN IN 46131.00000"
